geneID	gene_name	CC7_fpkm	CC8_fpkm	CC1_fpkm	CC2_fpkm	CC3_fpkm	CC4_fpkm	CC5_fpkm	CC6_fpkm	IT2_fpkm	IT1_fpkm	IT3_fpkm	IT4_fpkm	IT5_fpkm	IT6_fpkm	IT7_fpkm	ACLF1_fpkm	ACLF2_fpkm	ACLF3_fpkm	ACLF4_fpkm	ACLF5_fpkm	ACLF6_fpkm	ACLF7_fpkm	ACLF8_fpkm	ACLF10_fpkm	ACLF11_fpkm	ACLF12_fpkm	ACLF14_fpkm	ACLF15_fpkm	DC1_fpkm	DC2_fpkm	DC3_fpkm	DC4_fpkm	DC5_fpkm	DC6_fpkm	DC7_fpkm	DC8_fpkm	DC9_fpkm	DC10_fpkm	DC11_fpkm	DC12_fpkm	CHB1_fpkm	CHB2_fpkm	CHB3_fpkm	CHB4_fpkm	CHB5_fpkm	CHB6_fpkm	CHB7_fpkm	CHB8_fpkm	CHB9_fpkm	CHB10_fpkm	CC7_count	CC8_count	CC1_count	CC2_count	CC3_count	CC4_count	CC5_count	CC6_count	IT2_count	IT1_count	IT3_count	IT4_count	IT5_count	IT6_count	IT7_count	ACLF1_count	ACLF2_count	ACLF3_count	ACLF4_count	ACLF5_count	ACLF6_count	ACLF7_count	ACLF8_count	ACLF10_count	ACLF11_count	ACLF12_count	ACLF14_count	ACLF15_count	DC1_count	DC2_count	DC3_count	DC4_count	DC5_count	DC6_count	DC7_count	DC8_count	DC9_count	DC10_count	DC11_count	DC12_count	CHB1_count	CHB2_count	CHB3_count	CHB4_count	CHB5_count	CHB6_count	CHB7_count	CHB8_count	CHB9_count	CHB10_count	CC_vs_CHB.log2FoldChange	CC_vs_CHB.pvalue	CC_vs_CHB.padj	CC_vs_CHB.regulated	DC_vs_CHB.log2FoldChange	DC_vs_CHB.pvalue	DC_vs_CHB.padj	DC_vs_CHB.regulated	ACLF_vs_CHB.log2FoldChange	ACLF_vs_CHB.pvalue	ACLF_vs_CHB.padj	ACLF_vs_CHB.regulated	DC_vs_CC.log2FoldChange	DC_vs_CC.pvalue	DC_vs_CC.padj	DC_vs_CC.regulated	ACLF_vs_CC.log2FoldChange	ACLF_vs_CC.pvalue	ACLF_vs_CC.padj	ACLF_vs_CC.regulated	ACLF_vs_DC.log2FoldChange	ACLF_vs_DC.pvalue	ACLF_vs_DC.padj	ACLF_vs_DC.regulated	chr	start	end	strand	gene_biotype	gene_description	KEGG	KEGG_pathway	GO	TF_Family
ENSG00000291141	EMBP1	0.7417	0.8277	0.3873	0.5826	0.5489	0.7103	0.6293	0.8196	0.6665	0.6745	0.499	0.6742	0.4979	0.546	0.7701	0.6193	0.5619	0.3315	0.3152	0.2479	0.5195	0.3588	0.3645	0.3733	0.1717	0.3786	0.3512	0.3679	0.5485	0.5422	0.5059	0.4034	0.8571	0.3802	0.5525	0.9185	0.3325	0.6452	0.5486	0.6011	0.5311	0.601	0.655	0.6083	0.6808	0.5648	0.5567	0.6601	0.4009	0.4992	115	126	54	85	71	73	79	122	95	93	68	91	67	69	125	97	80	49	44	38	67	49	52	67	29	62	52	50	91	84	71	56	142	54	89	145	44	96	83	90	77	88	106	87	95	74	61	92	63	72	0.04564	0.761818126	0.951215598	false	-0.21241	0.109773468	0.31936731	false	-0.55351	0.000937175	0.014121591	down	-0.26733	0.142702237	0.437771296	false	-0.6026	0.009523399	0.093675885	down	-0.33843	0.086883305	0.655083215	false	1	121519103	121575702	+	lncRNA	embigin pseudogene 1 [Source:HGNC Symbol%3BAcc:HGNC:38661]	NA	NA	NA	NA
ENSG00000291143	ENSG00000291143	6.5925	5.9966	15.4716	21.0609	7.4905	9.9396	6.5156	2.9222	5.6181	13.055	5.6347	4.3162	3.0412	12.4268	10.6226	8.7609	1.861	1.8056	2.5969	4.4407	3.5924	7.5438	3.9725	5.1483	4.5104	3.8114	9.1695	2.3179	10.1664	5.0281	5.9598	5.465	8.935	6.3016	4.9264	9.197	8.1927	4.5886	1.8294	2.4561	8.2912	6.2246	1.9997	6.6398	3.3819	5.2967	2.9535	2.6763	1.7781	2.9474	1551	1385	3273	4662	1470	1550	1241	660	1215	2731	1165	884	621	2383	2616	2082	402	405	550	1033	703	1563	860	1402	1156	947	2060	478	2559	1182	1269	1151	2246	1358	1204	2203	1645	1036	420	558	1824	1383	491	1441	716	1053	491	566	424	645	0.68513	0.024202783	0.62179251	up	-0.06045	0.809243543	0.912109593	false	-0.09301	0.721945338	0.861925606	false	-0.74984	0.013870024	0.120484438	down	-0.77846	0.014547866	0.119165446	down	-0.03252	0.90284326	0.988378177	false	11	6713536	6746496	-	lncRNA	novel transcript	NA	NA	NA	NA
ENSG00000291147	ENSG00000291147	2.6909	1.2379	1.843	1.5432	1.5231	1.7025	1.4134	1.2905	1.4079	2.201	1.5175	1.4957	1.5274	2.2074	2.2842	1.539	0.9884	0.9767	1.1746	1.8117	1.2618	1.4606	1.5522	1.7248	1.6371	0.9564	1.9007	1.5575	2.3012	1.8954	2.4414	1.2253	2.5776	1.7316	1.5421	1.8369	1.84	1.3074	1.3828	2.6395	1.8566	1.8801	1.4291	1.6938	1.5521	1.4195	0.6366	1.3519	0.8798	1.544	341	154	210	184	161	143	145	157	164	248	169	165	168	228	303	197	115	118	134	227	133	163	181	253	226	128	230	173	312	240	280	139	349	201	203	237	199	159	171	323	220	225	189	198	177	152	57	154	113	182	-0.02729	0.861390322	0.975072136	false	0.18249	0.186465312	0.430948805	false	-0.11423	0.407367337	0.638764588	false	0.20208	0.2258652	0.549633488	false	-0.09296	0.566110021	0.797672982	false	-0.30084	0.041935206	0.543258947	down	2	242088633	242175997	+	lncRNA	novel transcript	NA	NA	NA	NA
ENSG00000291150	LSP1P5	0	0.1094	0	0.0519	0.0585	0.0295	0.0241	0.0203	0.0106	0.011	0	0.0112	0.1125	0.0359	0	0	0.0106	0.0102	0.0108	0.0296	0.0352	0.0111	0.0212	0	0.0179	0	0.0307	0	0.0913	0.0391	0.1834	0.0218	0.0457	0.032	0.1222	0.0192	0.1487	0.0203	0	0	0.0104	0.0414	0	0.0529	0.1194	0.0116	0.0691	0.0326	0.0482	0.0105	0	11	0	5	5	2	2	2	1	1	0	1	10	3	0	0	1	1	1	3	3	1	2	0	2	0	3	0	10	4	17	2	5	3	13	2	13	2	0	0	1	4	0	5	11	1	5	3	5	1	0.04662	0.947192249	0.992356349	false	0.71367	0.237332251	0.490826027	false	-1.35406	0.03544971	0.144886529	down	0.65964	0.377848921	1	false	-1.40488	0.061106392	1	false	-2.07113	0.002210396	1	down	2	91587019	91660038	-	lncRNA	LSP1 pseudogene 5 [Source:NCBI gene (formerly Entrezgene)%3BAcc:645166]	NA	NA	NA	NA
ENSG00000291152	SBDSP1	35.0683	28.8052	14.9061	19.9396	46.8873	32.0936	37.4994	29.4771	31.1902	32.4654	27.0645	49.0752	67.4914	29.0359	32.5458	13.5995	32.9368	31.7806	23.9793	54.8186	58.6286	37.8152	49.5206	29.1777	14.9337	21.6293	25.3394	36.56	33.0341	47.6071	25.4345	25.2534	20.9199	17.6535	17.4552	25.616	34.2153	27.9334	24.233	50.0539	35.4049	33.061	32.6435	37.0591	31.6643	30.9803	48.4903	52.2854	45.0944	37.1531	1787	1441	683	956	1993	1084	1547	1442	1461	1471	1212	2177	2985	1206	1736	700	1541	1544	1100	2762	2485	1697	2322	1721	829	1164	1233	1633	1801	2424	1173	1152	1139	824	924	1329	1488	1366	1205	2463	1687	1591	1736	1742	1452	1334	1746	2395	2329	1761	-0.44713	0.033712524	0.656963921	down	-0.3122	0.095715745	0.295065361	false	-0.41071	0.030298949	0.131089203	down	0.1275	0.592769242	0.83424802	false	0.03294	0.890095562	0.959233169	false	-0.0989	0.645082991	0.948868993	false	7	72829425	72837399	+	lncRNA	SBDS pseudogene 1 [Source:NCBI gene (formerly Entrezgene)%3BAcc:155370]	NA	NA	NA	NA
ENSG00000291153	STAG3L4	4.0232	3.587	3.2351	3.4895	3.7626	4.7352	3.4356	5.0414	4.3119	4.056	4.2199	3.8496	6.1544	4.0593	4.201	3.3261	4.6968	4.4607	4.0817	4.783	3.5279	5.003	4.8159	2.8879	2.6	2.8028	3.4383	3.9106	3.7286	4.3499	4.5581	3.582	3.2798	2.7022	2.7266	3.1078	3.568	3.8821	3.0159	5.056	3.1928	5.1969	3.04	4.8778	4.0738	3.6438	3.2621	5.2894	5.1612	4.3253	473	414	342	386	369	369	327	569	466	424	436	394	628	389	517	395	507	500	432	556	345	518	521	393	333	348	386	403	469	511	485	377	412	291	333	372	358	438	346	574	351	577	373	529	431	362	271	559	615	473	-0.2363	0.101281339	0.732671031	false	-0.26314	0.025878693	0.139940812	down	-0.19351	0.132633493	0.328932989	false	-0.03349	0.79572119	0.930862944	false	0.04011	0.781175171	0.913888229	false	0.06768	0.576185878	0.9375444	false	7	67302621	67362950	+	lncRNA	stromal antigen 3-like 4 (pseudogene) [Source:NCBI gene (formerly Entrezgene)%3BAcc:64940]	NA	NA	NA	NA
ENSG00000291154	PMS2P4	0.3939	0.5338	0.3899	0.6069	0.6802	0.6815	0.4777	0.4668	0.7824	0.5121	0.4811	0.5646	0.7204	0.6074	0.7906	0.6619	0.5707	0.561	0.4858	0.647	0.7386	0.8946	0.6088	0.5558	0.4711	0.7426	0.5563	0.4453	0.6317	0.4702	0.5271	0.4239	0.4972	0.4735	0.4523	0.5182	0.5759	0.6214	0.3	0.509	0.5604	0.5166	0.4086	0.4231	0.4659	0.4405	0.358	0.4101	0.3708	0.4857	109	145	97	158	157	125	107	124	199	126	117	136	173	137	229	185	145	148	121	177	170	218	155	178	142	217	147	108	187	130	132	105	147	120	130	146	136	165	81	136	145	135	118	108	116	103	70	102	104	125	-0.0759	0.604667778	0.912679725	false	-0.05403	0.654470072	0.825863061	false	0.2071	0.07999255	0.241312202	false	0.01515	0.919994691	0.974407869	false	0.28136	0.053795982	0.245246429	false	0.26077	0.033004399	0.503807956	up	7	67139961	67302503	-	lncRNA	PMS1 homolog 2%2C mismatch repair system component pseudogene 4 [Source:HGNC Symbol%3BAcc:HGNC:9129]	NA	NA	NA	NA
ENSG00000291155	CT75	0.0135	0.0413	0	0.0144	0	0	0	0	0	0.0152	0.0154	0.0155	0.0156	0	0.0129	0.0802	0.0147	0.0142	0	0	0.0162	0.0307	0.044	0.0467	0.0372	0.0256	0.0566	0	0	0	0	0.0151	0	0.0885	0	0.0133	0	0	0	0	0	0.0143	0	0.0146	0	0	0	0	0.0266	0	1	3	0	1	0	0	0	0	0	1	1	1	1	0	1	6	1	1	0	0	1	2	3	4	3	2	4	0	0	0	0	1	0	6	0	1	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0.10973	0.923794521	1	false	0.18574	0.868975046	1	false	1.93451	0.007057435	1	up	0.10135	0.952143047	1	false	1.79382	0.055969526	1	false	1.7614	0.053409249	1	false	2	222318471	222352989	+	lncRNA	cancer/testis associated transcript 75 [Source:HGNC Symbol%3BAcc:HGNC:37174]	NA	NA	NA	NA
ENSG00000291157	ENSG00000291157	3.443	3.5354	8.9859	2.715	2.2968	4.3147	0.7888	0.5206	1.3895	5.4648	0.9479	0.8612	1.9195	1.7373	8.9392	0.5498	0.877	0.3204	0.3393	0.8986	0.1669	1.135	0.7242	0.1919	2.7017	1.7352	1.0177	0.5385	0.4931	0.6391	1.4726	0.2171	0.9355	0.1516	1.1493	2.4272	0.7808	1.0127	0.1423	0.9201	0.6533	1.0879	0.133	1.806	1.2342	0.4929	0.0786	0.8031	0.5753	1.9403	124	125	291	92	69	103	23	18	46	175	30	27	60	51	337	20	29	11	11	32	5	36	24	8	106	66	35	17	19	23	48	7	36	5	43	89	24	35	5	32	22	37	5	60	40	15	2	26	21	65	0.88372	0.107700492	0.732671031	false	-1.36073	0.001425952	0.024407009	down	-0.5929	0.182065142	0.40110481	false	-2.24342	2.44726E-07	6.96398E-05	down	-1.47574	0.001443136	0.030502406	down	0.76085	0.0593955	0.596389997	false	1	41302911	41306148	-	lncRNA	novel transcript	NA	NA	NA	NA
ENSG00000291158	LINC00869	2.2649	2.1744	2.3405	2.6025	2.579	3.2305	2.2241	1.7886	2.6129	2.5848	2.0603	2.218	2.0245	3.414	3.9955	2.1562	1.499	1.9832	0.8795	1.446	1.996	2.4466	1.3069	1.1284	1.4566	1.822	1.7387	0.9451	1.6455	1.2604	2.1002	1.321	1.7165	1.8672	1.9552	2.6445	1.8279	1.7126	1.2769	1.6501	1.897	2.5928	1.6037	2.0243	1.3438	2.3403	0.9786	1.6611	1.4865	2.3164	678	639	630	733	644	641	539	514	719	688	542	578	526	833	1252	652	412	566	237	428	497	645	360	391	475	576	497	248	527	377	569	354	549	512	608	806	467	492	373	477	531	733	501	559	362	592	207	447	451	645	0.05041	0.754324015	0.949082491	false	-0.42786	0.002717043	0.035857746	down	-0.35798	0.023682996	0.11075827	down	-0.48498	0.000366504	0.013296361	down	-0.4107	0.012767701	0.111135283	down	0.06953	0.645318739	0.948868993	false	1	149606209	149705716	+	lncRNA	long intergenic non-protein coding RNA 869 [Source:NCBI gene (formerly Entrezgene)%3BAcc:57234]	NA	NA	NA	NA
ENSG00000291168	ENSG00000291168	1.262	0.4492	0.6087	0.8403	0.7656	1.0323	0.3193	0.7127	0.5293	0.7524	0.4152	1.1004	1.0861	1.1566	1.6704	0.2709	0.8115	0.7177	0.4391	0.569	0.8226	0.3626	0.2974	0.6568	0.1396	0.2016	0.3503	0.5204	0.4406	0.5782	0.6888	0.9342	0.3415	0.1992	0.1756	0.2837	0.5701	1.0299	0.4207	0.7243	0.3252	0.5152	0.5099	0.5604	0.5576	0.9897	1.3126	0.592	0.4351	0.5558	83	29	36	52	42	45	17	45	32	44	24	63	62	62	115	18	49	45	26	37	45	21	18	50	10	14	22	30	31	38	41	55	24	12	12	19	32	65	27	46	20	32	35	34	33	55	61	35	29	34	-0.132	0.620751064	0.91679258	false	-0.43595	0.07948076	0.265091745	false	-0.86192	0.00069015	0.011653405	down	-0.31315	0.291589007	0.620875302	false	-0.73415	0.014092674	0.117293317	down	-0.42559	0.134500776	0.720694138	false	9	92809568	92838457	+	lncRNA	novel transcript	NA	NA	NA	NA
ENSG00000291169	ENSG00000291169	0	0	0	0	0	0	0.1278	0.077	0	0.1497	0	0.034	0	0.0181	0.0282	0.0878	0.0161	0	0	0	0	0	0	0	0	0.168	0	0.0506	0	0.0148	0.0163	0	0	0.0161	0	0	0	0	0	0	0	0	0	0.0321	0.115	0.245	0	0	0	0	0	0	0	0	0	0	7	5	0	9	0	2	0	1	2	6	1	0	0	0	0	0	0	0	0	12	0	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	2	7	14	0	0	0	0	-0.49525	0.718746621	1	false	-2.30637	0.046491365	1	down	-0.58117	0.642722514	1	false	-1.81541	0.250153378	1	false	-0.08656	0.971445906	1	false	1.72987	0.24044447	1	false	9	92882567	92899608	+	lncRNA	novel transcript	NA	NA	NA	NA
ENSG00000291174	ENSG00000291174	0.0561	0.4188	0.2494	0.4171	0.224	0.2538	0.1847	0.3115	0.3863	0.2732	0.0638	0.1717	0.2369	0.5273	0.3928	0.6475	0.346	0.1372	0.3737	0.3969	0.1573	0.1061	0.1422	0.2906	0.1029	1.4864	1.1743	0.2345	0.262	0.1496	0.2271	0.1044	0.1399	0.102	0.2159	0.9912	0.3066	0.1753	0.1915	0.4838	0.2998	0.2177	0.0358	1.0737	0.1246	0.4866	0.1058	0.1247	0.1475	0.1005	3	22	12	21	10	9	8	16	19	13	3	8	11	23	22	35	17	7	18	21	7	5	7	18	6	84	60	11	15	8	11	5	8	5	12	54	14	9	10	25	15	11	2	53	6	22	4	6	8	5	-0.11815	0.777229289	0.956095965	false	-0.3844	0.254193299	0.508745194	false	0.93394	0.023690867	0.110770382	up	-0.27025	0.421098224	0.729751025	false	1.04801	0.029839023	0.178995968	up	1.3122	0.000887985	0.14677961	up	11	65455257	65466720	+	lncRNA	novel transcript	NA	NA	NA	NA
ENSG00000291176	ENSG00000291176	1.6454	2.2442	1.2716	2.7566	2.7917	2.8401	2.687	2.8324	4.475	2.7287	2.507	1.6499	2.6991	3.2847	3.1705	1.9465	2.4604	1.4918	0.8365	2.5526	1.5758	1.9317	2.1064	2.1323	1.3312	1.9277	2.0298	1.9567	2.1244	1.1164	1.0477	1.324	1.9446	1.3092	1.9732	2.0681	2.0424	2.0343	2.0577	0.9819	2.8185	1.9195	2.1245	1.8291	2.3708	2.5578	2.7233	1.3961	0.8255	2.3836	118	158	82	186	167	135	156	195	295	174	158	103	168	192	238	141	162	102	54	181	94	122	139	177	104	146	139	123	163	80	68	85	149	86	147	151	125	140	144	68	189	130	159	121	153	155	138	90	60	159	-0.09201	0.618780799	0.91679258	false	-0.55754	0.000297643	0.009804482	down	-0.35373	0.016644451	0.088027574	down	-0.4725	0.014531022	0.123432356	down	-0.26338	0.146192946	0.414303156	false	0.20359	0.194270585	0.788531401	false	2	96010526	96023398	+	lncRNA	novel transcript	NA	NA	NA	NA
ENSG00000291178	ENSG00000291178	2.3498	1.9955	1.865	1.9874	1.4589	2.0449	1.7232	2.1488	2.1473	2.0251	1.8351	1.2274	2.2913	2.0453	2.2448	2.3116	2.1552	1.4788	1.2199	1.9863	2.2362	2.084	1.6128	2.1668	1.4486	1.9955	1.7976	2.28	2.5569	2.1784	2.3886	1.6688	2.0279	2.4087	2.1763	1.7249	2.1737	2.7114	1.9315	1.3012	2.4019	1.9591	1.3841	1.759	1.5997	2.1895	2.0583	1.5574	0.859	1.7232	475	396	339	378	246	274	282	417	399	364	326	216	402	337	475	472	400	285	222	397	376	371	300	507	319	426	347	404	553	440	437	302	438	446	457	355	375	526	381	254	454	374	292	328	291	374	294	283	176	324	0.00702	0.944431979	0.992311374	false	0.22197	0.015826422	0.10566198	up	0.00051	0.995577792	0.998418831	false	0.20593	0.076763711	0.315936881	false	-0.01084	0.925467858	0.970509206	false	-0.22162	0.03594342	0.513866558	down	7	100300020	100336307	-	lncRNA	novel transcript	NA	NA	NA	NA
ENSG00000291187	LINC00032	0.0314	0	0.0116	0	0.0125	0.0158	0	0.0435	0.0455	0	0.0119	0.012	0	0	0.02	0.0414	0.0114	0	0.0116	0.0211	0.0503	0.0237	0.0454	0.0451	0.0288	0	0.0438	0.0477	0.1075	0.0105	0.0693	0.035	0.0196	0.0114	0	0	0.0367	0.1089	0.0107	0.0541	0	0	0.01	0.0453	0	0.0124	0	0.0349	0.0309	0	3	0	1	0	1	1	0	4	4	0	1	1	0	0	2	4	1	0	1	2	4	2	4	5	3	0	4	4	11	1	6	3	2	1	0	0	3	10	1	5	0	0	1	4	0	1	0	3	3	0	0.01454	0.987465423	1	false	1.62615	0.007732892	1	up	0.71968	0.300171243	1	false	1.59861	0.030122346	1	up	0.69695	0.396192649	1	false	-0.90244	0.111665672	1	false	9	27245684	27284869	-	lncRNA	long intergenic non-protein coding RNA 32 [Source:HGNC Symbol%3BAcc:HGNC:16506]	NA	NA	NA	NA
ENSG00000291190	A2MP1	5.697	2.1601	2.3583	3.7003	3.6426	3.4858	4.2223	3.7255	1.7216	3.1324	1.9448	4.1447	1.9327	1.0484	1.3606	1.598	0.655	1.5603	0.3516	1.1204	2.5114	8.5536	2.167	0.957	1.9466	0.959	2.287	1.2638	1.4495	0.5702	1.0841	1.3435	1.2738	0.4837	1.1273	1.1813	3.7827	1.4182	1.1028	1.2783	2.8432	2.3795	1.5164	1.6126	1.3013	4.0452	1.4781	1.9013	2.6544	2.2798	180	67	67	110	96	73	108	113	50	88	54	114	53	27	45	51	19	47	10	35	66	238	63	35	67	32	69	35	49	18	31	38	43	14	37	38	102	43	34	39	84	71	50	47	37	108	33	54	85	67	0.58108	0.024331996	0.62179251	up	-0.6863	0.00760864	0.068165454	down	-0.26597	0.406515773	0.6383403	false	-1.2768	5.78081E-06	0.000782171	down	-0.85097	0.028057295	0.172897088	down	0.42111	0.240824527	0.819897134	false	12	9228533	9234207	-	lncRNA	alpha-2-macroglobulin pseudogene 1 [Source:NCBI gene (formerly Entrezgene)%3BAcc:3]	NA	NA	NA	NA
ENSG00000291197	ENSG00000291197	0	0.4789	0.0747	0.1428	0.161	0.4053	0.083	0.4897	0.3653	0	0.0764	0	0.0774	0.4944	0.385	0.2659	0.2926	0.0704	0	0.4755	0	0	0	0	0.1849	0	0.1407	0.3831	0	0.0672	0	0	0	0	0	0.1319	0.2361	0	0	0	0	0	0	0.0728	0	0	0	0.0747	0.0663	0	0	7	1	2	2	4	1	7	5	0	1	0	1	6	6	4	4	1	0	7	0	0	0	0	3	0	2	5	0	1	0	0	0	0	0	2	3	0	0	0	0	0	0	1	0	0	0	1	1	0	1.29556	0.127715471	1	false	-0.81184	0.471078851	1	false	0.51004	0.553109467	1	false	-2.14805	0.041578108	1	down	-0.78569	0.324303172	1	false	1.33487	0.227767872	1	false	17	20514634	20516237	-	lncRNA	novel transcript	NA	NA	NA	NA
ENSG00000291199	ENSG00000291199	0.0322	0	0.2504	0.1367	0.0386	0.1456	0.0794	0	0	0.1085	0	0.0369	0	0.1578	0.0922	0.0637	0	0	0.0357	0	0	0	0	0.0556	0	0	0.0337	0	0.0601	0.1609	0	0.1437	0.0301	0	0.031	0	0	0	0	0.1998	0.0344	0	0.0616	0.0349	0	0.0761	0	0	0.1269	0.0346	1	0	7	4	1	3	2	0	0	3	0	1	0	4	3	2	0	0	1	0	0	0	0	2	0	0	1	0	2	5	0	4	1	0	1	0	0	0	0	6	1	0	2	1	0	2	0	0	4	1	0.76831	0.328831069	1	false	0.06794	0.933770663	1	false	-1.51708	0.101747459	1	false	-0.70355	0.467794511	1	false	-2.28535	0.029486663	1	down	-1.5933	0.164153679	1	false	1	153793937	153796302	+	lncRNA	novel transcript	NA	NA	NA	NA
ENSG00000291203	ENSG00000291203	2.494	1.6992	1.3348	1.6259	1.4779	2.1667	1.5881	1.7588	1.8014	2.0728	1.3704	2.4863	1.9219	2.6106	2.3515	2.03	1.5686	1.4168	1.1479	1.6583	1.8196	2.0143	1.7111	2.0562	0.9337	1.3483	2.0068	1.6245	1.639	1.8771	1.915	1.468	1.6374	1.408	1.6528	1.6624	1.4063	1.6746	1.5426	1.8201	1.9884	1.6328	1.2709	1.4731	1.709	2.3496	1.8022	2.4803	1.9067	1.5746	613	410	295	376	303	353	316	415	407	453	296	532	410	523	605	504	354	332	254	403	372	436	387	585	250	350	471	350	431	461	426	323	430	317	422	416	295	395	370	432	457	379	326	334	378	488	313	548	475	360	-0.23837	0.111810867	0.734883936	false	-0.26145	0.02122948	0.124857668	down	-0.2835	0.024717525	0.113819998	down	-0.03265	0.766645827	0.918155469	false	-0.04978	0.704868623	0.87510263	false	-0.02131	0.820294862	0.976938284	false	4	119454762	119552025	+	lncRNA	novel transcript	NA	NA	NA	NA
ENSG00000291207	ENSG00000291207	10.4543	9.2701	4.6999	8.1551	8.2712	9.199	8.7822	10.4929	11.1625	8.3287	9.1647	7.4419	9.7841	7.2364	7.9768	6.3067	13.1457	9.259	6.0593	10.6423	10.4898	10.547	9.8283	9.076	4.981	9.8775	7.7851	10.7328	7.0972	8.3451	6.6115	6.773	6.1273	6.5822	6.5649	8.0167	7.8842	9.4653	8.8015	10.3786	8.5281	9.3114	11.0855	9.3045	9.7338	10.2852	11.4544	9.9658	9.052	11.1231	1838	1600	743	1349	1213	1072	1250	1771	1804	1302	1416	1139	1493	1037	1468	1120	2122	1552	959	1850	1534	1633	1590	1847	954	1834	1307	1654	1335	1466	1052	1066	1151	1060	1199	1435	1183	1597	1510	1762	1402	1546	2034	1509	1540	1528	1423	1575	1613	1819	-0.23951	0.106097845	0.732671031	false	-0.26187	0.028553564	0.147920637	down	-0.14445	0.263673531	0.498877171	false	-0.03155	0.840388692	0.948609761	false	0.09052	0.595252491	0.814564606	false	0.11708	0.399107821	0.89005267	false	7	45723780	45769042	-	lncRNA	novel transcript	NA	NA	NA	NA
ENSG00000291208	ENSG00000291208	0.6598	0.612	0.5452	0.6425	0.3579	0.7897	0.4826	0.5798	0.6817	0.5099	0.6376	0.2498	0.8876	0.7417	0.8593	0.9306	0.6303	0.6341	0.6019	0.8575	0.4653	0.6446	0.6049	1.121	0.5888	1.0367	0.664	0.5593	0.503	0.3984	0.5458	0.803	0.6176	0.4708	0.7452	0.4634	0.825	0.5608	0.4269	0.4237	0.6071	0.5816	0.4733	0.5155	0.2867	0.6849	0.5321	0.2214	0.2946	0.4597	179	163	133	164	81	142	106	151	170	123	152	59	209	164	244	255	157	164	147	230	105	154	151	352	174	297	172	133	146	108	134	195	179	117	210	128	191	146	113	111	154	149	134	129	70	157	102	54	81	116	0.04083	0.817192243	0.963944513	false	0.07243	0.638842128	0.815499453	false	0.4707	0.00426368	0.037293867	up	0.02169	0.894815834	0.96664218	false	0.4242	0.019316591	0.141373631	up	0.39662	0.014435633	0.374013262	up	7	45769060	45815263	+	lncRNA	novel transcript	NA	NA	NA	NA
ENSG00000291213	DPY19L2P3	0.0598	0.0406	0.0111	0.0318	0.006	0.0376	0.0431	0.0623	0.0705	0.0616	0.0567	0.0343	0.0459	0.0611	0.0666	0.0395	0.038	0.0523	0.083	0.0403	0.0479	0.0453	0.0325	0.0818	0.0412	0.0708	0.0052	0.0512	0.0512	0.0548	0.0606	0.0723	0.0653	0.0435	0.0911	0.0538	0.1051	0.0156	0.097	0.0413	0.048	0.0317	0.0143	0.054	0.0055	0.0295	0.0212	0.0277	0.0492	0.0161	12	8	2	6	1	5	7	12	13	11	10	6	8	10	14	8	7	10	15	8	8	8	6	19	9	15	1	9	11	11	11	13	14	8	19	11	18	3	19	8	9	6	3	10	1	5	3	5	10	3	-0.2214	0.546776266	0.893633842	false	0.58232	0.031707433	0.157494089	up	0.29166	0.33545615	0.573213258	false	0.79678	0.031797137	0.197170397	up	0.50985	0.222437247	0.513306168	false	-0.29687	0.33406095	0.864113809	false	7	29684642	29742417	+	lncRNA	DPY19L2 pseudogene 3 [Source:NCBI gene (formerly Entrezgene)%3BAcc:442524]	NA	NA	NA	NA
ENSG00000291215	ENSG00000291215	3.1487	3.4609	2.3526	3.0361	2.2376	4.277	4.0297	3.4997	4.6967	4.3566	5.6022	2.256	3.0357	4.1286	3.22	4.8633	5.2208	2.4741	2.8186	4.4212	4.7222	5.0621	4.7683	5.8379	3.7794	5.6146	5.932	6.7833	2.4121	2.6531	1.7814	5.1853	3.3977	3.343	4.7341	4.7825	3.8479	4.6228	3.8477	2.2579	5.1147	3.781	3.831	3.1847	6.944	5.4742	4.8696	1.9741	4.8095	4.9963	582	628	391	528	345	524	603	621	798	716	910	363	487	622	623	908	886	436	469	808	726	824	811	1249	761	1096	1047	1099	477	490	298	858	671	566	909	900	607	820	694	403	884	660	739	543	1155	855	636	328	901	859	-0.48617	0.009670496	0.536572738	down	-0.17978	0.333070261	0.587830241	false	0.10093	0.532095097	0.735317836	false	0.29656	0.171292067	0.480303483	false	0.58331	0.000395109	0.015019478	up	0.28222	0.13026811	0.716165131	false	1	725885	778688	-	lncRNA	novel transcript	NA	NA	NA	NA
